pdl_id,date,daily_kwh,is_weekend,month,th_pdl,is_active_day,season
1704875583,2023-12-26,34.4904,0,12,5.88195,1,3
1704875583,2023-12-27,36.07985,0,12,5.88195,1,3
1704875583,2023-12-28,36.7668,0,12,5.88195,1,3
1704875583,2023-12-29,30.1681,0,12,5.88195,1,3
1704875583,2023-12-30,33.81705,1,12,5.88195,1,3
1704875583,2023-12-31,34.30515,1,12,5.88195,1,3
1704875583,2024-01-01,35.035199999999996,0,1,5.88195,1,3
1704875583,2024-01-02,36.8831,0,1,5.88195,1,3
1704875583,2024-01-03,34.98405,0,1,5.88195,1,3
1704875583,2024-01-04,32.4862,0,1,5.88195,1,3
1704875583,2024-01-05,35.56585,0,1,5.88195,1,3
1704875583,2024-01-06,41.661899999999996,1,1,5.88195,1,3
1704875583,2024-01-07,38.427749999999996,1,1,5.88195,1,3
1704875583,2024-01-08,48.78545,0,1,5.88195,1,3
1704875583,2024-01-09,61.0331,0,1,5.88195,1,3
1704875583,2024-01-10,62.9334,0,1,5.88195,1,3
1704875583,2024-01-11,53.5597,0,1,5.88195,1,3
1704875583,2024-01-12,60.758849999999995,0,1,5.88195,1,3
1704875583,2024-01-13,62.08605,1,1,5.88195,1,3
1704875583,2024-01-14,56.25855,1,1,5.88195,1,3
1704875583,2024-01-15,50.008849999999995,0,1,5.88195,1,3
1704875583,2024-01-16,45.423249999999996,0,1,5.88195,1,3
1704875583,2024-01-17,44.25255,0,1,5.88195,1,3
1704875583,2024-01-18,45.1819,0,1,5.88195,1,3
1704875583,2024-01-19,42.94495,0,1,5.88195,1,3
1704875583,2024-01-20,44.4684,1,1,5.88195,1,3
1704875583,2024-01-21,44.054649999999995,1,1,5.88195,1,3
1704875583,2024-01-22,44.33535,0,1,5.88195,1,3
1704875583,2024-01-23,37.611399999999996,0,1,5.88195,1,3
1704875583,2024-01-24,33.9913,0,1,5.88195,1,3
1704875583,2024-01-25,35.76325,0,1,5.88195,1,3
1704875583,2024-01-26,33.8481,0,1,5.88195,1,3
1704875583,2024-01-27,36.1746,1,1,5.88195,1,3
1704875583,2024-01-28,36.87465,1,1,5.88195,1,3
1704875583,2024-01-29,35.4317,0,1,5.88195,1,3
1704875583,2024-01-30,35.5672,0,1,5.88195,1,3
1704875583,2024-01-31,35.0524,0,1,5.88195,1,3
1704875583,2024-02-01,33.463300000000004,0,2,5.88195,1,3
1704875583,2024-02-02,33.472049999999996,0,2,5.88195,1,3
1704875583,2024-02-03,39.516,1,2,5.88195,1,3
1704875583,2024-02-04,36.81555,1,2,5.88195,1,3
1704875583,2024-02-05,35.61615,0,2,5.88195,1,3
1704875583,2024-02-06,36.09675,0,2,5.88195,1,3
1704875583,2024-02-07,35.27845,0,2,5.88195,1,3
1704875583,2024-02-08,35.51405,0,2,5.88195,1,3
1704875583,2024-02-09,33.724,0,2,5.88195,1,3
1704875583,2024-02-10,35.44565,1,2,5.88195,1,3
1704875583,2024-02-11,34.10805,1,2,5.88195,1,3
1704875583,2024-02-12,35.216,0,2,5.88195,1,3
1704875583,2024-02-13,34.7087,0,2,5.88195,1,3
1704875583,2024-02-14,33.2646,0,2,5.88195,1,3
1704875583,2024-02-15,32.84695,0,2,5.88195,1,3
1704875583,2024-02-16,37.6235,0,2,5.88195,1,3
1704875583,2024-02-17,37.8713,1,2,5.88195,1,3
1704875583,2024-02-18,36.12265,1,2,5.88195,1,3
1704875583,2024-02-19,38.88625,0,2,5.88195,1,3
1704875583,2024-02-20,39.41355,0,2,5.88195,1,3
1704875583,2024-02-21,39.89705,0,2,5.88195,1,3
1704875583,2024-02-22,37.5175,0,2,5.88195,1,3
1704875583,2024-02-23,37.9848,0,2,5.88195,1,3
1704875583,2024-02-24,39.09955,1,2,5.88195,1,3
1704875583,2024-02-25,34.657,1,2,5.88195,1,3
1704875583,2024-02-26,36.4882,0,2,5.88195,1,3
1704875583,2024-02-27,38.26845,0,2,5.88195,1,3
1704875583,2024-02-28,38.6293,0,2,5.88195,1,3
1704875583,2024-02-29,37.728,0,2,5.88195,1,3
1704875583,2024-03-01,35.1689,0,3,5.88195,1,1
1704875583,2024-03-02,36.0096,1,3,5.88195,1,1
1704875583,2024-03-03,35.50505,1,3,5.88195,1,1
1704875583,2024-03-04,35.83345,0,3,5.88195,1,1
1704875583,2024-03-05,36.9203,0,3,5.88195,1,1
1704875583,2024-03-06,37.20725,0,3,5.88195,1,1
1704875583,2024-03-07,39.0239,0,3,5.88195,1,1
1704875583,2024-03-08,37.7292,0,3,5.88195,1,1
1704875583,2024-03-09,37.61465,1,3,5.88195,1,1
1704875583,2024-03-10,38.06655,1,3,5.88195,1,1
1704875583,2024-03-11,36.64355,0,3,5.88195,1,1
1704875583,2024-03-12,34.9683,0,3,5.88195,1,1
1704875583,2024-03-13,21.05715,0,3,5.88195,1,1
1704875583,2024-03-14,37.31935,0,3,5.88195,1,1
1704875583,2024-03-15,32.5977,0,3,5.88195,1,1
1704875583,2024-03-16,33.4849,1,3,5.88195,1,1
1704875583,2024-03-17,32.5379,1,3,5.88195,1,1
1704875583,2024-03-18,24.8681,0,3,5.88195,1,1
1704875583,2024-03-19,23.84275,0,3,5.88195,1,1
1704875583,2024-03-20,23.80685,0,3,5.88195,1,1
1704875583,2024-03-21,27.27635,0,3,5.88195,1,1
1704875583,2024-03-22,25.7313,0,3,5.88195,1,1
1704875583,2024-03-23,27.02,1,3,5.88195,1,1
1704875583,2024-03-24,30.76895,1,3,5.88195,1,1
1704875583,2024-03-25,32.84165,0,3,5.88195,1,1
1704875583,2024-03-26,31.3409,0,3,5.88195,1,1
1704875583,2024-03-27,38.8031,0,3,5.88195,1,1
1704875583,2024-03-28,30.666150000000002,0,3,5.88195,1,1
1704875583,2024-03-29,29.06675,0,3,5.88195,1,1
1704875583,2024-03-30,27.6972,1,3,5.88195,1,1
1704875583,2024-03-31,29.95675,1,3,5.88195,1,1
1704875583,2024-04-01,26.94395,0,4,5.88195,1,1
1704875583,2024-04-02,28.05605,0,4,5.88195,1,1
1704875583,2024-04-03,24.10245,0,4,5.88195,1,1
1704875583,2024-04-04,21.041249999999998,0,4,5.88195,1,1
1704875583,2024-04-05,17.9791,0,4,5.88195,1,1
1704875583,2024-04-06,17.57865,1,4,5.88195,1,1
1704875583,2024-04-07,17.1375,1,4,5.88195,1,1
1704875583,2024-04-08,19.25325,0,4,5.88195,1,1
1704875583,2024-04-09,21.41495,0,4,5.88195,1,1
1704875583,2024-04-10,27.8243,0,4,5.88195,1,1
1704875583,2024-04-11,22.62025,0,4,5.88195,1,1
1704875583,2024-04-12,20.93305,0,4,5.88195,1,1
1704875583,2024-04-13,15.5794,1,4,5.88195,1,1
1704875583,2024-04-14,15.0905,1,4,5.88195,1,1
1704875583,2024-04-15,18.75175,0,4,5.88195,1,1
1704875583,2024-04-16,15.14605,0,4,5.88195,1,1
1704875583,2024-04-17,21.6292,0,4,5.88195,1,1
1704875583,2024-04-18,21.31085,0,4,5.88195,1,1
1704875583,2024-04-19,20.473300000000002,0,4,5.88195,1,1
1704875583,2024-04-20,24.8683,1,4,5.88195,1,1
1704875583,2024-04-21,25.66515,1,4,5.88195,1,1
1704875583,2024-04-22,26.6204,0,4,5.88195,1,1
1704875583,2024-04-23,28.0428,0,4,5.88195,1,1
1704875583,2024-04-24,35.50355,0,4,5.88195,1,1
1704875583,2024-04-25,33.8142,0,4,5.88195,1,1
1704875583,2024-04-26,31.6966,0,4,5.88195,1,1
1704875583,2024-04-27,30.43055,1,4,5.88195,1,1
1704875583,2024-04-28,33.30235,1,4,5.88195,1,1
1704875583,2024-04-29,16.2565,0,4,5.88195,1,1
1704875583,2024-04-30,14.87235,0,4,5.88195,1,1
1704875583,2024-05-01,17.02755,0,5,5.88195,1,1
1704875583,2024-05-02,18.896,0,5,5.88195,1,1
1704875583,2024-05-03,22.8461,0,5,5.88195,1,1
1704875583,2024-05-04,23.1446,1,5,5.88195,1,1
1704875583,2024-05-05,25.1737,1,5,5.88195,1,1
1704875583,2024-05-06,27.2433,0,5,5.88195,1,1
1704875583,2024-05-07,27.2785,0,5,5.88195,1,1
1704875583,2024-05-08,23.4018,0,5,5.88195,1,1
1704875583,2024-05-09,21.18705,0,5,5.88195,1,1
1704875583,2024-05-10,19.0519,0,5,5.88195,1,1
1704875583,2024-05-11,15.9072,1,5,5.88195,1,1
1704875583,2024-05-12,14.3109,1,5,5.88195,1,1
1704875583,2024-05-13,17.1663,0,5,5.88195,1,1
1704875583,2024-05-14,16.90305,0,5,5.88195,1,1
1704875583,2024-05-15,15.8897,0,5,5.88195,1,1
1704875583,2024-05-16,16.86495,0,5,5.88195,1,1
1704875583,2024-05-17,13.77675,0,5,5.88195,1,1
1704875583,2024-05-18,20.38155,1,5,5.88195,1,1
1704875583,2024-05-19,19.92025,1,5,5.88195,1,1
1704875583,2024-05-20,18.3811,0,5,5.88195,1,1
1704875583,2024-05-21,18.257550000000002,0,5,5.88195,1,1
1704875583,2024-05-22,19.43835,0,5,5.88195,1,1
1704875583,2024-05-23,17.07155,0,5,5.88195,1,1
1704875583,2024-05-24,14.73065,0,5,5.88195,1,1
1704875583,2024-05-25,16.3841,1,5,5.88195,1,1
1704875583,2024-05-26,19.48865,1,5,5.88195,1,1
1704875583,2024-05-27,17.21345,0,5,5.88195,1,1
1704875583,2024-05-28,14.53265,0,5,5.88195,1,1
1704875583,2024-05-29,17.0005,0,5,5.88195,1,1
1704875583,2024-05-30,16.2473,0,5,5.88195,1,1
1704875583,2024-05-31,17.6949,0,5,5.88195,1,1
1704875583,2024-06-01,19.160050000000002,1,6,5.88195,1,2
1704875583,2024-06-02,27.16155,1,6,5.88195,1,2
1704875583,2024-06-03,21.29195,0,6,5.88195,1,2
1704875583,2024-06-04,14.96345,0,6,5.88195,1,2
1704875583,2024-06-05,16.0418,0,6,5.88195,1,2
1704875583,2024-06-06,16.3472,0,6,5.88195,1,2
1704875583,2024-06-07,19.69505,0,6,5.88195,1,2
1704875583,2024-06-08,22.5574,1,6,5.88195,1,2
1704875583,2024-06-09,17.96535,1,6,5.88195,1,2
1704875583,2024-06-10,24.0985,0,6,5.88195,1,2
1704875583,2024-06-11,21.67495,0,6,5.88195,1,2
1704875583,2024-06-12,13.3401,0,6,5.88195,1,2
1704875583,2024-06-13,14.6595,0,6,5.88195,1,2
1704875583,2024-06-14,20.6467,0,6,5.88195,1,2
1704875583,2024-06-15,16.7159,1,6,5.88195,1,2
1704875583,2024-06-16,16.98635,1,6,5.88195,1,2
1704875583,2024-06-17,15.58775,0,6,5.88195,1,2
1704875583,2024-06-18,15.9192,0,6,5.88195,1,2
1704875583,2024-06-19,15.3348,0,6,5.88195,1,2
1704875583,2024-06-20,15.8511,0,6,5.88195,1,2
1704875583,2024-06-21,12.8179,0,6,5.88195,1,2
1704875583,2024-06-22,13.0617,1,6,5.88195,1,2
1704875583,2024-06-23,16.52465,1,6,5.88195,1,2
1704875583,2024-06-24,12.99905,0,6,5.88195,1,2
1704875583,2024-06-25,14.675,0,6,5.88195,1,2
1704875583,2024-06-26,17.958099999999998,0,6,5.88195,1,2
1704875583,2024-06-27,11.8935,0,6,5.88195,1,2
1704875583,2024-06-28,9.80135,0,6,5.88195,1,2
1704875583,2024-06-29,9.737549999999999,1,6,5.88195,1,2
1704875583,2024-06-30,8.34625,1,6,5.88195,1,2
1704875583,2024-07-01,7.4886,0,7,5.88195,1,2
1704875583,2024-07-02,9.3723,0,7,5.88195,1,2
1704875583,2024-07-03,5.88465,0,7,5.88195,1,2
1704875583,2024-07-04,5.31875,0,7,5.88195,0,2
1704875583,2024-07-05,4.8683,0,7,5.88195,0,2
1704875583,2024-07-06,6.3469,1,7,5.88195,1,2
1704875583,2024-07-07,4.2995,1,7,5.88195,0,2
1704875583,2024-07-08,4.8906,0,7,5.88195,0,2
1704875583,2024-07-09,5.42925,0,7,5.88195,0,2
1704875583,2024-07-10,3.9402,0,7,5.88195,0,2
1704875583,2024-07-11,3.89445,0,7,5.88195,0,2
1704875583,2024-07-12,3.69225,0,7,5.88195,0,2
1704875583,2024-07-13,4.18345,1,7,5.88195,0,2
1704875583,2024-07-14,3.2159,1,7,5.88195,0,2
1704875583,2024-07-15,2.9994,0,7,5.88195,0,2
1704875583,2024-07-16,4.0649500000000005,0,7,5.88195,0,2
1704875583,2024-07-17,4.38855,0,7,5.88195,0,2
1704875583,2024-07-18,3.66285,0,7,5.88195,0,2
1704875583,2024-07-19,3.6350000000000002,0,7,5.88195,0,2
1704875583,2024-07-20,3.65495,1,7,5.88195,0,2
1704875583,2024-07-21,6.6131,1,7,5.88195,1,2
1704875583,2024-07-22,3.8228,0,7,5.88195,0,2
1704875583,2024-07-23,3.0492500000000002,0,7,5.88195,0,2
1704875583,2024-07-24,3.6673999999999998,0,7,5.88195,0,2
1704875583,2024-07-25,4.8513,0,7,5.88195,0,2
1704875583,2024-07-26,5.0933,0,7,5.88195,0,2
1704875583,2024-07-27,4.58985,1,7,5.88195,0,2
1704875583,2024-07-28,4.8362,1,7,5.88195,0,2
1704875583,2024-07-29,3.9067,0,7,5.88195,0,2
1704875583,2024-07-30,5.39645,0,7,5.88195,0,2
1704875583,2024-07-31,4.70775,0,7,5.88195,0,2
1704875583,2024-08-01,4.28625,0,8,5.88195,0,2
1704875583,2024-08-02,4.31325,0,8,5.88195,0,2
1704875583,2024-08-03,4.45805,1,8,5.88195,0,2
1704875583,2024-08-04,3.5521000000000003,1,8,5.88195,0,2
1704875583,2024-08-05,4.03395,0,8,5.88195,0,2
1704875583,2024-08-06,3.97415,0,8,5.88195,0,2
1704875583,2024-08-07,3.0679,0,8,5.88195,0,2
1704875583,2024-08-08,2.2892,0,8,5.88195,0,2
1704875583,2024-08-09,2.84915,0,8,5.88195,0,2
1704875583,2024-08-10,2.67625,1,8,5.88195,0,2
1704875583,2024-08-11,3.1051,1,8,5.88195,0,2
1704875583,2024-08-12,2.68905,0,8,5.88195,0,2
1704875583,2024-08-13,2.55685,0,8,5.88195,0,2
1704875583,2024-08-14,11.1408,0,8,5.88195,1,2
1704875583,2024-08-15,6.70575,0,8,5.88195,1,2
1704875583,2024-08-16,7.9328,0,8,5.88195,1,2
1704875583,2024-08-17,6.419499999999999,1,8,5.88195,1,2
1704875583,2024-08-18,3.9551,1,8,5.88195,0,2
1704875583,2024-08-19,3.4493,0,8,5.88195,0,2
1704875583,2024-08-20,3.4207,0,8,5.88195,0,2
1704875583,2024-08-21,3.6551,0,8,5.88195,0,2
1704875583,2024-08-22,4.81725,0,8,5.88195,0,2
1704875583,2024-08-23,5.00725,0,8,5.88195,0,2
1704875583,2024-08-24,6.78175,1,8,5.88195,1,2
1704875583,2024-08-25,6.99935,1,8,5.88195,1,2
1704875583,2024-08-26,3.9427,0,8,5.88195,0,2
1704875583,2024-08-27,3.44885,0,8,5.88195,0,2
1704875583,2024-08-28,3.0194,0,8,5.88195,0,2
1704875583,2024-08-29,2.7864,0,8,5.88195,0,2
1704875583,2024-08-30,2.8645,0,8,5.88195,0,2
1704875583,2024-08-31,2.84025,1,8,5.88195,0,2
1704875583,2024-09-01,4.8243,1,9,5.88195,0,1
1704875583,2024-09-02,5.15435,0,9,5.88195,0,1
1704875583,2024-09-03,7.52005,0,9,5.88195,1,1
1704875583,2024-09-04,10.38565,0,9,5.88195,1,1
1704875583,2024-09-05,2.86085,0,9,5.88195,0,1
1704875583,2024-09-06,3.88855,0,9,5.88195,0,1
1704875583,2024-09-07,5.58805,1,9,5.88195,0,1
1704875583,2024-09-08,5.5195,1,9,5.88195,0,1
1704875583,2024-09-09,3.43705,0,9,5.88195,0,1
1704875583,2024-09-10,2.86355,0,9,5.88195,0,1
1704875583,2024-09-11,7.91245,0,9,5.88195,1,1
1704875583,2024-09-12,8.4682,0,9,5.88195,1,1
1704875583,2024-09-13,5.24365,0,9,5.88195,0,1
1704875583,2024-09-14,7.0262,1,9,5.88195,1,1
1704875583,2024-09-15,5.62605,1,9,5.88195,0,1
1704875583,2024-09-16,6.03165,0,9,5.88195,1,1
1704875583,2024-09-17,5.53575,0,9,5.88195,0,1
1704875583,2024-09-18,5.5628,0,9,5.88195,0,1
1704875583,2024-09-19,4.5871,0,9,5.88195,0,1
1704875583,2024-09-20,4.55505,0,9,5.88195,0,1
1704875583,2024-09-21,8.3532,1,9,5.88195,1,1
1704875583,2024-09-22,6.09215,1,9,5.88195,1,1
1704875583,2024-09-23,7.09945,0,9,5.88195,1,1
1704875583,2024-09-24,4.90215,0,9,5.88195,0,1
1704875583,2024-09-25,8.8374,0,9,5.88195,1,1
1704875583,2024-09-26,6.94125,0,9,5.88195,1,1
1704875583,2024-09-27,7.56005,0,9,5.88195,1,1
1704875583,2024-09-28,7.4052999999999995,1,9,5.88195,1,1
1704875583,2024-09-29,7.0306999999999995,1,9,5.88195,1,1
1704875583,2024-09-30,5.9444,0,9,5.88195,1,1
1704875583,2024-10-01,7.813,0,10,5.88195,1,1
1704875583,2024-10-02,5.8779,0,10,5.88195,0,1
1704875583,2024-10-03,8.28915,0,10,5.88195,1,1
1704875583,2024-10-04,4.9835,0,10,5.88195,0,1
1704875583,2024-10-05,10.62565,1,10,5.88195,1,1
1704875583,2024-10-06,6.7393,1,10,5.88195,1,1
1704875583,2024-10-07,5.8136,0,10,5.88195,0,1
1704875583,2024-10-08,8.07775,0,10,5.88195,1,1
1704875583,2024-10-09,4.57075,0,10,5.88195,0,1
1704875583,2024-10-10,5.6032,0,10,5.88195,0,1
1704875583,2024-10-11,6.1929,0,10,5.88195,1,1
1704875583,2024-10-12,3.7962,1,10,5.88195,0,1
1704875583,2024-10-13,5.42955,1,10,5.88195,0,1
1704875583,2024-10-14,6.64495,0,10,5.88195,1,1
1704875583,2024-10-15,6.21015,0,10,5.88195,1,1
1704875583,2024-10-16,13.6297,0,10,5.88195,1,1
1704875583,2024-10-17,9.3922,0,10,5.88195,1,1
1704875583,2024-10-18,9.54925,0,10,5.88195,1,1
1704875583,2024-10-19,10.064400000000001,1,10,5.88195,1,1
1704875583,2024-10-20,9.4592,1,10,5.88195,1,1
1704875583,2024-10-21,14.2368,0,10,5.88195,1,1
1704875583,2024-10-22,12.6376,0,10,5.88195,1,1
1704875583,2024-10-23,11.47215,0,10,5.88195,1,1
1704875583,2024-10-24,14.9988,0,10,5.88195,1,1
1704875583,2024-10-25,14.846200000000001,0,10,5.88195,1,1
1704875583,2024-10-26,14.29375,1,10,5.88195,1,1
1704875583,2024-10-27,13.33745,1,10,5.88195,1,1
1704875583,2024-10-28,9.79165,0,10,5.88195,1,1
1704875583,2024-10-29,14.7783,0,10,5.88195,1,1
6674572658,2023-11-01,18.97685,0,11,7.73797,1,1
6674572658,2023-11-02,15.837250000000001,0,11,7.73797,1,1
6674572658,2023-11-03,16.75875,0,11,7.73797,1,1
6674572658,2023-11-04,21.676949999999998,1,11,7.73797,1,1
6674572658,2023-11-05,18.24435,1,11,7.73797,1,1
6674572658,2023-11-06,15.4465,0,11,7.73797,1,1
6674572658,2023-11-07,12.5345,0,11,7.73797,1,1
6674572658,2023-11-08,11.8586,0,11,7.73797,1,1
6674572658,2023-11-09,12.58795,0,11,7.73797,1,1
6674572658,2023-11-10,14.2076,0,11,7.73797,1,1
6674572658,2023-11-11,16.6286,1,11,7.73797,1,1
6674572658,2023-11-12,13.0375,1,11,7.73797,1,1
6674572658,2023-11-13,10.3682,0,11,7.73797,1,1
6674572658,2023-11-14,13.28685,0,11,7.73797,1,1
6674572658,2023-11-15,15.560649999999999,0,11,7.73797,1,1
6674572658,2023-11-16,10.1986,0,11,7.73797,1,1
6674572658,2023-11-17,9.7087,0,11,7.73797,1,1
6674572658,2023-11-18,12.2693,1,11,7.73797,1,1
6674572658,2023-11-19,11.67815,1,11,7.73797,1,1
6674572658,2023-11-20,13.148,0,11,7.73797,1,1
6674572658,2023-11-21,11.73865,0,11,7.73797,1,1
6674572658,2023-11-22,9.93895,0,11,7.73797,1,1
6674572658,2023-11-23,8.159,0,11,7.73797,1,1
6674572658,2023-11-24,7.2451,0,11,7.73797,0,1
6674572658,2023-11-25,8.006,1,11,7.73797,1,1
6674572658,2023-11-26,10.866299999999999,1,11,7.73797,1,1
6674572658,2023-11-27,14.14275,0,11,7.73797,1,1
6674572658,2023-11-28,11.70985,0,11,7.73797,1,1
6674572658,2023-11-29,16.59595,0,11,7.73797,1,1
6674572658,2023-11-30,11.9478,0,11,7.73797,1,1
6674572658,2023-12-01,21.7349,0,12,7.73797,1,3
6674572658,2023-12-02,23.5579,1,12,7.73797,1,3
6674572658,2023-12-03,28.361,1,12,7.73797,1,3
6674572658,2023-12-04,25.834600000000002,0,12,7.73797,1,3
6674572658,2023-12-05,25.32095,0,12,7.73797,1,3
6674572658,2023-12-06,20.4726,0,12,7.73797,1,3
6674572658,2023-12-07,16.6288,0,12,7.73797,1,3
6674572658,2023-12-08,16.90585,0,12,7.73797,1,3
6674572658,2023-12-09,19.4206,1,12,7.73797,1,3
6674572658,2023-12-10,12.8732,1,12,7.73797,1,3
6674572658,2023-12-11,21.615,0,12,7.73797,1,3
6674572658,2023-12-12,15.99185,0,12,7.73797,1,3
6674572658,2023-12-13,14.812,0,12,7.73797,1,3
6674572658,2023-12-14,18.6914,0,12,7.73797,1,3
6674572658,2023-12-15,24.21595,0,12,7.73797,1,3
6674572658,2023-12-16,17.25245,1,12,7.73797,1,3
6674572658,2023-12-17,18.36855,1,12,7.73797,1,3
6674572658,2023-12-18,24.408099999999997,0,12,7.73797,1,3
6674572658,2023-12-19,32.64665,0,12,7.73797,1,3
6674572658,2023-12-20,19.69285,0,12,7.73797,1,3
6674572658,2023-12-21,24.77105,0,12,7.73797,1,3
6674572658,2023-12-22,19.0204,0,12,7.73797,1,3
6674572658,2023-12-23,30.573700000000002,1,12,7.73797,1,3
6674572658,2023-12-24,34.61915,1,12,7.73797,1,3
6674572658,2023-12-25,24.33035,0,12,7.73797,1,3
6674572658,2023-12-26,24.21745,0,12,7.73797,1,3
6674572658,2023-12-27,32.41715,0,12,7.73797,1,3
6674572658,2023-12-28,32.90545,0,12,7.73797,1,3
6674572658,2023-12-29,22.5986,0,12,7.73797,1,3
6674572658,2023-12-30,26.1774,1,12,7.73797,1,3
6674572658,2023-12-31,29.50715,1,12,7.73797,1,3
6674572658,2024-01-01,26.0298,0,1,7.73797,1,3
6674572658,2024-01-02,20.6199,0,1,7.73797,1,3
6674572658,2024-01-03,25.39695,0,1,7.73797,1,3
6674572658,2024-01-04,26.3878,0,1,7.73797,1,3
6674572658,2024-01-05,25.5148,0,1,7.73797,1,3
6674572658,2024-01-06,30.45005,1,1,7.73797,1,3
6674572658,2024-01-07,30.46845,1,1,7.73797,1,3
6674572658,2024-01-08,39.13365,0,1,7.73797,1,3
6674572658,2024-01-09,31.796,0,1,7.73797,1,3
6674572658,2024-01-10,36.28455,0,1,7.73797,1,3
6674572658,2024-01-11,35.2854,0,1,7.73797,1,3
6674572658,2024-01-12,34.47295,0,1,7.73797,1,3
6674572658,2024-01-13,36.5388,1,1,7.73797,1,3
6674572658,2024-01-14,34.02575,1,1,7.73797,1,3
6674572658,2024-01-15,41.5912,0,1,7.73797,1,3
6674572658,2024-01-16,39.6758,0,1,7.73797,1,3
6674572658,2024-01-17,30.64785,0,1,7.73797,1,3
6674572658,2024-01-18,26.5314,0,1,7.73797,1,3
6674572658,2024-01-19,39.1536,0,1,7.73797,1,3
6674572658,2024-01-20,38.87985,1,1,7.73797,1,3
6674572658,2024-01-21,38.0775,1,1,7.73797,1,3
6674572658,2024-01-22,36.6941,0,1,7.73797,1,3
6674572658,2024-01-23,28.47245,0,1,7.73797,1,3
6674572658,2024-01-24,27.08025,0,1,7.73797,1,3
6674572658,2024-01-25,33.5773,0,1,7.73797,1,3
6674572658,2024-01-26,29.8069,0,1,7.73797,1,3
6674572658,2024-01-27,30.19865,1,1,7.73797,1,3
6674572658,2024-01-28,27.08885,1,1,7.73797,1,3
6674572658,2024-01-29,27.0332,0,1,7.73797,1,3
6674572658,2024-01-30,33.36425,0,1,7.73797,1,3
6674572658,2024-01-31,33.9911,0,1,7.73797,1,3
6674572658,2024-02-01,28.53705,0,2,7.73797,1,3
6674572658,2024-02-02,31.63685,0,2,7.73797,1,3
6674572658,2024-02-03,41.18615,1,2,7.73797,1,3
6674572658,2024-02-04,41.35095,1,2,7.73797,1,3
6674572658,2024-02-05,44.10975,0,2,7.73797,1,3
