pdl_id,active_day_rate,n_runs,mean_run_len,max_run_len,mean_gap_len,max_gap_len,active_rate_weekday,active_rate_weekend,mean_kwh_weekday,mean_kwh_weekend,r_global,r_mid,r_summer,r_winter,mean_daily_kwh,p95_daily_kwh,cv_daily_kwh,seasonality_amp,winter_minus_summer,label_rs_rp,cluster_ref
29372392582,0.7994505494505495,19.0,15.31578947368421,234.0,4.055555555555555,17.0,0.7961538461538461,0.8076923076923077,21.3875925,22.491278365384613,1.0,0.4388549579378994,0.1029886009473324,0.4581564411147681,21.70293131868132,44.30488749999999,0.6720220815760217,0.3551678401674357,0.3551678401674357,0,3
30130295457,0.7994505494505495,12.0,24.25,135.0,6.636363636363637,31.0,0.8038461538461539,0.7884615384615384,15.50874192307692,19.025972596153842,1.0,0.4364748671639998,0.05571932222864945,0.5078058106073507,16.513664972527472,63.83399499999997,1.224170587209362,0.4520864883787013,0.4520864883787013,0,8
31187055574,0.7994505494505495,13.0,22.384615384615383,221.0,6.083333333333333,22.0,0.7961538461538461,0.8076923076923077,17.726766923076923,18.04782451923077,1.0,0.3811556938418337,0.13069604332878454,0.48814826282938173,17.818497664835164,40.20972749999999,0.7465216457020026,0.3574522195005972,0.3574522195005972,1,6
31681490440,0.7994505494505495,25.0,11.64,149.0,3.0416666666666665,10.0,0.7846153846153846,0.8365384615384616,17.65800038461538,19.196631730769234,1.0,0.43730992306099314,0.1484873890058152,0.41420268793319154,18.097609340659343,39.6996625,0.6195450032344322,0.28882253405517794,0.26571529892737633,0,5
31942215998,0.7994505494505495,11.0,26.454545454545453,149.0,7.3,36.0,0.7961538461538461,0.8076923076923077,16.671605576923074,18.14204375,1.0,0.3247145814681285,0.15925262682455205,0.5160327917073194,17.09173076923077,54.00784249999999,0.8462647324367137,0.35678016488276737,0.35678016488276737,0,8
36018865580,0.6675824175824175,8.0,30.375,176.0,17.285714285714285,79.0,0.6730769230769231,0.6538461538461539,8.122444615384614,9.390537019230768,1.0,0.6141472937837504,0.37117110906826783,0.014681597147981717,8.48475673076923,23.990752499999992,1.0714696627516596,0.5994656966357688,-0.3564895119202861,1,1
39517918854,0.7994505494505495,18.0,16.166666666666668,135.0,4.055555555555555,13.0,0.7923076923076923,0.8173076923076923,12.754983461538462,14.193093750000001,1.0,0.528120411300241,0.26396749070756104,0.207912097992198,13.165872115384616,29.027229999999967,0.5830552916502254,0.320208313308043,-0.05605539271536303,0,9
42921722244,0.7994505494505495,31.0,9.387096774193548,134.0,2.433333333333333,10.0,0.7961538461538461,0.8076923076923077,14.194572884615386,15.50796105769231,1.0,0.4308714255520813,0.20503837818218665,0.36409019626573197,14.569826648351649,30.982337499999968,0.5673461034864433,0.22583304736989465,0.15905181808354532,0,5
45254376151,0.7994505494505495,24.0,12.125,165.0,3.1739130434782608,15.0,0.7884615384615384,0.8269230769230769,19.805745384615385,20.64581346153846,1.0,0.4020218556483335,0.09535673891489835,0.5026214054367681,20.045764835164835,48.55377249999999,0.7664903135582115,0.40726466652186977,0.40726466652186977,0,3
46801823032,0.7994505494505495,33.0,8.818181818181818,141.0,2.212121212121212,6.0,0.7884615384615384,0.8269230769230769,14.470086923076924,15.846515865384617,1.0,0.4943192797425965,0.14658137748549158,0.3590993427719119,14.863352335164835,28.681374999999996,0.5351021468541834,0.3477379022571049,0.21251796528642034,0,0
47000903308,0.7994505494505495,11.0,26.454545454545453,201.0,6.636363636363637,39.0,0.7961538461538461,0.8076923076923077,18.368916923076924,18.50050576923077,1.0,0.41767983025598177,0.14313313445685064,0.4391870352871677,18.406513736263737,41.765429999999995,0.6852277732002348,0.296053900830317,0.296053900830317,0,3
48927645575,0.7994505494505495,23.0,12.652173913043478,97.0,3.3181818181818183,16.0,0.7884615384615384,0.8269230769230769,14.403395961538463,15.510986057692309,1.0,0.5321916814319007,0.2439617821900997,0.2238465363779997,14.719850274725275,26.258029999999977,0.44250403836069163,0.308345145053901,-0.020115245812100002,0,9
52261410280,0.7994505494505495,16.0,18.1875,183.0,4.5625,19.0,0.8,0.7980769230769231,13.773604807692307,14.768488942307691,1.0,0.4722977261885199,0.13466853750652646,0.3930337363049537,14.057857417582417,33.90547,0.6937012668759325,0.33762918868199343,0.25836519879842723,0,0
54458310448,0.7994505494505495,22.0,13.227272727272727,54.0,3.3181818181818183,29.0,0.823076923076923,0.7403846153846154,15.089331346153848,15.18577596153846,1.0,0.453575692863024,0.13528522705808493,0.4111390800788911,15.11688695054945,42.19703,0.7542170851601829,0.3182904658049391,0.2758538530208062,0,0
55364907425,0.7994505494505495,15.0,19.4,229.0,5.214285714285714,40.0,0.7846153846153846,0.8365384615384616,16.90299673076923,17.585775961538463,1.0,0.42532647200201984,0.030577631406823066,0.5440958965911571,17.09807651098901,58.022164999999994,1.0307160659385375,0.5135182651843341,0.5135182651843341,0,8
57951029288,0.7994505494505495,23.0,12.652173913043478,162.0,3.1739130434782608,10.0,0.7807692307692308,0.8461538461538461,14.4261,16.705172115384617,1.0,0.4680828361036091,0.32663879909854077,0.20527836479785017,15.077263461538461,29.466354999999986,0.49015314095313345,0.26280447130575896,-0.1213604343006906,0,9
59063557811,0.7994505494505495,21.0,13.857142857142858,156.0,3.65,18.0,0.8076923076923077,0.7788461538461539,14.217097884615384,15.450617788461537,1.0,0.3469725613045001,0.10435998108879066,0.5486674576067093,14.569532142857142,40.08133499999998,0.9587990931730699,0.4443074765179187,0.4443074765179187,0,8
63731311654,0.7994505494505495,14.0,20.785714285714285,206.0,5.214285714285714,45.0,0.8,0.7980769230769231,10.333800576923075,11.127996634615386,1.0,0.4530639787239655,0.15550999742514487,0.39142602385088965,10.560713736263736,25.16543999999999,0.7290289836785596,0.2975539812988206,0.23591602642574477,1,7
66912773345,0.7994505494505495,30.0,9.7,77.0,2.5172413793103448,8.0,0.7961538461538461,0.8076923076923077,18.108125961538462,18.18955673076923,1.0,0.5577388157611685,0.15356198029837648,0.288699203940455,18.131391895604395,41.169209999999985,0.6071460004350746,0.404176835462792,0.13513722364207853,0,5
70468969762,0.7994505494505495,24.0,12.125,173.0,3.1739130434782608,21.0,0.7923076923076923,0.8173076923076923,20.676941346153843,21.777458653846153,1.0,0.42751891902436195,0.08479959217158586,0.48768148880405215,20.991374862637365,46.933464999999956,0.7467289508221985,0.4028818966324663,0.4028818966324663,0,3
74780699711,0.7994505494505495,33.0,8.818181818181818,55.0,2.212121212121212,10.0,0.8038461538461539,0.7884615384615384,14.125949038461538,15.287976442307693,1.0,0.49510634881210985,0.26384165470464255,0.2410519964832476,14.457956868131866,26.50196499999999,0.43544068356617804,0.25405435232886225,-0.02278965822139495,0,9
75248356572,0.7994505494505495,28.0,10.392857142857142,151.0,2.607142857142857,13.0,0.7961538461538461,0.8076923076923077,13.013980576923075,14.089788461538461,1.0,0.43960766990873806,0.1548331384277984,0.4055591916634635,13.32135425824176,30.936789999999995,0.6708748904735997,0.2847745314809397,0.2507260532356651,0,0
77770024112,0.7994505494505495,9.0,32.333333333333336,196.0,9.125,38.0,0.7923076923076923,0.8173076923076923,11.98326,13.103991346153846,1.0,0.4895584482594887,0.04079665551306255,0.46964489622744876,12.303468956043956,30.251104999999995,0.8037857099997001,0.44876179274642614,0.4288482407143862,1,6
78370785431,0.7994505494505495,26.0,11.192307692307692,122.0,2.92,18.0,0.7846153846153846,0.8365384615384616,18.65604769230769,19.561767307692307,1.0,0.40200933589476784,0.24642464581171447,0.3515660182935177,18.914824725274723,40.57475749999994,0.547796385261098,0.15558469008305337,0.10514137248180322,0,5
78746256867,0.7994505494505495,9.0,32.333333333333336,242.0,9.125,44.0,0.8153846153846154,0.7596153846153846,15.42085326923077,15.484022596153846,1.0,0.39199326512188193,0.08935976485259994,0.5186469700255182,15.438901648351647,37.457287499999985,0.8002529564749613,0.42928720517291824,0.42928720517291824,1,7
82111636043,0.7994505494505495,17.0,17.11764705882353,82.0,4.5625,28.0,0.7961538461538461,0.8076923076923077,15.904740384615385,17.266821634615386,1.0,0.4132573190515273,0.2628636561606801,0.3238790247877925,16.293906456043956,30.870314999999994,0.4681303868261414,0.1503936628908472,0.06101536862711243,0,5
82546700349,0.7664835164835165,6.0,46.5,239.0,17.0,50.0,0.7653846153846153,0.7692307692307693,7.594792115384616,8.382030288461538,1.0,0.7118852944678342,0.2770510449933004,0.011063660538865353,7.819717307692308,18.9669775,0.8483814189518538,0.7008216339289689,-0.26598738445443504,1,1
82748713708,0.7994505494505495,22.0,13.227272727272727,76.0,3.4761904761904763,27.0,0.8038461538461539,0.7884615384615384,16.348978461538458,16.478478365384614,1.0,0.392507244723429,0.22192034611339298,0.38557240916317803,16.385978434065933,32.844444999999986,0.5549967952411964,0.17058689861003604,0.16365206304978505,0,5
83170364647,0.7994505494505495,25.0,11.64,85.0,3.0416666666666665,12.0,0.8,0.7980769230769231,12.252176346153846,13.408689903846152,1.0,0.4697580578251475,0.1995190859108342,0.33072285626401837,12.582608791208791,25.526889999999977,0.5408386794118817,0.27023897191431334,0.13120377035318417,0,9
83653631972,0.7994505494505495,19.0,15.31578947368421,105.0,4.055555555555555,25.0,0.8,0.7980769230769231,16.654573653846153,17.461865384615386,1.0,0.2975158085498409,0.17020000323287968,0.5322841882172794,16.885228434065933,58.8392849999999,0.9423550762271017,0.36208418498439976,0.36208418498439976,0,8
85744937287,0.7994505494505495,16.0,18.1875,236.0,4.866666666666666,17.0,0.8,0.7980769230769231,14.293460192307691,15.204008173076925,1.0,0.44197313023942447,0.04378173244009717,0.5142451373204784,14.553616758241757,35.597007500000004,0.8675711699997959,0.4704634048803812,0.4704634048803812,0,8
87845969811,0.7994505494505495,20.0,14.55,195.0,3.65,26.0,0.7923076923076923,0.8173076923076923,14.644768461538462,17.66952115384615,1.0,0.4068831163079888,0.09798058374533017,0.49513629994668107,15.508983516483514,37.25327749999999,0.797219944107012,0.39715571620135093,0.39715571620135093,0,8
91723788182,0.7994505494505495,26.0,11.192307692307692,100.0,2.8076923076923075,17.0,0.7961538461538461,0.8076923076923077,17.441441153846153,19.100862499999998,1.0,0.5433246196857162,0.16195087106113962,0.2947245092531442,17.91556153846154,36.23714499999999,0.534396745009544,0.3813737486245766,0.13277363819200458,0,5
91900094744,0.7994505494505495,22.0,13.227272727272727,53.0,3.4761904761904763,23.0,0.8038461538461539,0.7884615384615384,13.312664999999999,15.47219615384615,1.0,0.46358425318327373,0.1417676940087563,0.39464805280797005,13.9296739010989,35.56156749999998,0.8361580343224134,0.32181655917451746,0.2528803587992138,0,0
95811811353,0.7994505494505495,15.0,19.4,125.0,5.214285714285714,39.0,0.7923076923076923,0.8173076923076923,15.305880576923077,16.812220673076922,1.0,0.3038416166871791,0.26184024549302104,0.4343181378197999,15.736263461538462,43.2096175,0.8070769610229398,0.17247789232677885,0.17247789232677885,0,0
97149691915,0.7994505494505495,14.0,20.785714285714285,156.0,5.615384615384615,26.0,0.8,0.7980769230769231,16.007722115384617,16.028438461538464,1.0,0.499656615731984,0.10671474483889323,0.3936286394291227,16.013641071428573,52.98828249999999,0.8650014057660502,0.39294187089309074,0.2869138945902294,0,0
97179492640,0.7994505494505495,26.0,11.192307692307692,186.0,2.92,11.0,0.8076923076923077,0.7788461538461539,16.69885980769231,16.89793269230769,1.0,0.4119163592074753,0.0678565816198881,0.5202270591726365,16.755737774725276,41.813132499999995,0.8493521465545913,0.45237047755274834,0.45237047755274834,0,8
97609846811,0.7994505494505495,16.0,18.1875,85.0,4.5625,32.0,0.7923076923076923,0.8173076923076923,13.393711153846155,14.51429903846154,1.0,0.3380960513252396,0.26111010502715226,0.4007938436476081,13.71387912087912,30.5607175,0.7699820907690178,0.13968373862045586,0.13968373862045586,0,0
100542420872,0.7994505494505495,32.0,9.09375,140.0,2.3548387096774195,9.0,0.7884615384615384,0.8269230769230769,14.787315192307695,15.548903846153848,1.0,0.5632301415143735,0.18850987248598694,0.24825998599963958,15.00491195054945,26.36955249999999,0.411897645496862,0.3747202690283865,0.05975011351365264,0,9
101600564162,0.7994505494505495,19.0,15.31578947368421,105.0,4.055555555555555,23.0,0.8,0.7980769230769231,13.336419615384614,14.32313125,1.0,0.5074695817326539,0.2593592118012745,0.23317120646607156,13.618337225274725,25.3570875,0.48255741181419975,0.2742983752665823,-0.026188005335202963,0,9
101738209253,0.7994505494505495,12.0,24.25,113.0,6.636363636363637,35.0,0.7923076923076923,0.8173076923076923,15.728750576923074,16.777598557692308,1.0,0.5300041286551187,0.1116124441312645,0.35838342721361677,16.02842142857143,30.906149999999982,0.519630956966872,0.4183916845238542,0.24677098308235226,0,0
102535568783,0.7994505494505495,20.0,14.55,177.0,3.8421052631578947,47.0,0.7807692307692308,0.8461538461538461,20.46392519230769,21.780104326923077,1.0,0.39604914418893294,0.06702691311502773,0.5369239426960394,20.839976373626374,61.722249999999995,0.8802269202714643,0.46989702958101165,0.46989702958101165,0,3
103285643131,0.7994505494505495,26.0,11.192307692307692,138.0,2.92,15.0,0.7846153846153846,0.8365384615384616,14.003952307692307,14.801870673076923,1.0,0.3695874379658422,0.24218118980901968,0.38823137222513804,14.231928983516484,36.505929999999964,0.7230653342305471,0.14605018241611836,0.14605018241611836,0,0
104075647879,0.7994505494505495,15.0,19.4,134.0,5.214285714285714,52.0,0.8038461538461539,0.7884615384615384,8.675016346153846,9.018800961538462,1.0,0.4123636699891815,0.5663710849257508,0.021265245085067698,8.773240521978023,28.502117499999983,1.351134379583037,0.5451058398406832,-0.5451058398406832,1,2
106047725481,0.7994505494505495,7.0,41.57142857142857,284.0,10.428571428571429,34.0,0.8,0.7980769230769231,13.716625192307692,14.065059134615385,1.0,0.531576903783781,0.1464488884437453,0.32197420777247376,13.816177747252748,31.0016625,0.7262286042352699,0.3851280153400357,0.17552531932872847,1,6
110795159055,0.7994505494505495,24.0,12.125,190.0,3.1739130434782608,14.0,0.7884615384615384,0.8269230769230769,11.267042115384616,14.34875096153846,1.0,0.47697015835116213,0.08726451554204462,0.43576532610679325,12.147530357142855,44.186509999999984,1.008526714227631,0.3897056428091175,0.34850081056474863,0,0
113055822962,0.7994505494505495,23.0,12.652173913043478,155.0,3.1739130434782608,28.0,0.7961538461538461,0.8076923076923077,14.533919038461537,15.266900961538463,1.0,0.42663296349265784,0.2107321526843374,0.36263488382300474,14.743342445054944,31.679932499999936,0.5962935102047522,0.21590081080832044,0.15190273113866734,0,0
114101258104,0.7994505494505495,32.0,9.09375,162.0,2.3548387096774195,14.0,0.7961538461538461,0.8076923076923077,16.806514038461536,17.469673076923076,1.0,0.3982099831850266,0.13524655095356902,0.4665434658614045,16.99598804945055,37.326207499999995,0.6617513238178095,0.33129691490783547,0.33129691490783547,0,0
116071129180,0.7994505494505495,26.0,11.192307692307692,173.0,2.8076923076923075,22.0,0.7730769230769231,0.8653846153846154,20.990297884615387,22.17838317307692,1.0,0.441880712634611,0.11305217511221911,0.44506711225316986,21.329750824175825,43.689924999999995,0.6534581012540555,0.33201493714095076,0.33201493714095076,0,3
117528142191,0.7994505494505495,6.0,48.5,157.0,14.6,49.0,0.7961538461538461,0.8076923076923077,5.982677884615385,6.524502884615384,1.0,0.4085059986829716,0.17746215043025887,0.41403185088676947,6.137485027472528,17.544939999999997,0.9924232791963202,0.2365697004565106,0.2365697004565106,1,7
119371042139,0.7994505494505495,21.0,13.857142857142858,118.0,3.65,33.0,0.7923076923076923,0.8173076923076923,11.824719615384614,12.681476442307693,1.0,0.47669091347071824,0.30464593858378436,0.21866314794549743,12.069507280219781,22.21385,0.4276303736378419,0.2580277655252208,-0.08598279063828693,0,9
119798639658,0.7994505494505495,23.0,12.652173913043478,155.0,3.3181818181818183,7.0,0.8038461538461539,0.7884615384615384,19.33220615384616,20.09751586538461,1.0,0.2888955447682066,0.04942715467377099,0.6616773005580224,19.55086607142857,64.32272999999996,1.085738270228762,0.6122501458842514,0.6122501458842514,0,8
121193698086,0.7994505494505495,20.0,14.55,171.0,3.65,40.0,0.7961538461538461,0.8076923076923077,16.567863846153845,18.431842788461537,1.0,0.24126421863405928,0.35675923082870364,0.40197655053723713,17.100429258241757,54.859897499999924,0.922646117981516,0.16071233190317785,0.04521731970853349,0,8
122036365448,0.7994505494505495,21.0,13.857142857142858,185.0,3.65,18.0,0.7961538461538461,0.8076923076923077,19.851078269230765,21.4495375,1.0,0.4624583652215532,0.0774215236953275,0.46012011108311923,20.307780906593408,44.50465999999999,0.7083721217884658,0.3850368415262257,0.3826985873877917,0,3
124670810391,0.7994505494505495,20.0,14.55,108.0,3.65,17.0,0.7961538461538461,0.8076923076923077,16.052441923076923,17.775740865384613,1.0,0.5106548656948932,0.15712466538701966,0.33222046891808715,16.54481304945055,40.95564999999998,0.7745904597083387,0.3535302003078735,0.1750958035310675,0,0
131505931144,0.7994505494505495,34.0,8.558823529411764,131.0,2.1470588235294117,13.0,0.7961538461538461,0.8076923076923077,15.480642692307693,17.490604326923076,1.0,0.4203625641074211,0.14666364202080806,0.43297379387177076,16.054917445054944,43.54641749999992,0.7281135230379988,0.2863101518509627,0.2863101518509627,0,0
132158257663,0.7994505494505495,10.0,29.1,198.0,7.3,37.0,0.7961538461538461,0.8076923076923077,12.456114615384614,13.23805625,1.0,0.42018426282579174,0.06703324938046651,0.5127824877937418,12.67952651098901,37.4660375,0.8669243486449512,0.4457492384132753,0.4457492384132753,0,8
132170026726,0.7994505494505495,18.0,16.166666666666668,104.0,4.294117647058823,11.0,0.7961538461538461,0.8076923076923077,16.49318192307692,17.168315384615383,1.0,0.4025103362724872,0.2682319491832707,0.3292577145442421,16.6860771978022,37.596462499999966,0.6531757390660056,0.13427838708921652,0.061025765360971373,0,5
136985465680,0.7994505494505495,11.0,26.454545454545453,245.0,7.3,47.0,0.8,0.7980769230769231,18.710689615384617,19.006085576923077,1.0,0.48186910152848267,0.05309157515753838,0.46503932331397896,18.795088461538462,41.874089999999995,0.8049036269453069,0.4287775263709443,0.4119477481564406,0,3
139703386329,0.7994505494505495,31.0,9.387096774193548,58.0,2.3548387096774195,9.0,0.7884615384615384,0.8269230769230769,12.796104230769231,13.66308028846154,1.0,0.5613229881051022,0.15733725106835378,0.2813397608265441,13.043811675824175,24.6606375,0.5063093682134205,0.4039857370367484,0.12400250975819033,0,9
143987990888,0.7994505494505495,30.0,9.7,127.0,2.5172413793103448,14.0,0.7961538461538461,0.8076923076923077,12.979842307692309,13.528518749999998,1.0,0.5628434253626403,0.20542998818867658,0.23172658644868313,13.136607005494504,20.288607499999998,0.32043883643722365,0.35741343717396373,0.02629659826000655,0,9
144766234091,0.7994505494505495,16.0,18.1875,191.0,4.866666666666666,25.0,0.7961538461538461,0.8076923076923077,13.818208846153846,15.054711057692307,1.0,0.5539584205389853,0.1142494629052661,0.3317921165557486,14.171495192307692,46.18055499999995,0.9823643817703526,0.43970895763371914,0.21754265365048248,0,0
149311246421,0.7994505494505495,19.0,15.31578947368421,166.0,4.055555555555555,21.0,0.8076923076923077,0.7788461538461539,17.28557538461538,18.68175096153846,1.0,0.5225892299539873,0.09870135575645979,0.3787094142895529,17.684482692307693,43.9993175,0.7520424325753822,0.4238878741975275,0.28000805853309313,0,0
150629884370,0.7994505494505495,20.0,14.55,81.0,3.65,9.0,0.7961538461538461,0.8076923076923077,13.450768653846152,13.727534134615386,1.0,0.4231971895910859,0.34334812210222926,0.2334546883066848,13.529844505494506,30.67703499999999,0.5909258436015867,0.18974250128440107,-0.10989343379554445,0,9
151813025565,0.7994505494505495,27.0,10.777777777777779,121.0,2.7037037037037037,10.0,0.7884615384615384,0.8269230769230769,13.546872692307693,14.985491826923075,1.0,0.32644635886739565,0.1567291692493682,0.5168244718832361,13.957906730769231,44.105055,0.9354460719041262,0.3600953026338679,0.3600953026338679,0,8
152750931257,0.7994505494505495,23.0,12.652173913043478,113.0,3.3181818181818183,24.0,0.7961538461538461,0.8076923076923077,20.89275403846154,23.079562019230767,1.0,0.3865399650336637,0.22322606361365666,0.39023397135267957,21.51755631868132,44.58896999999996,0.5487223063519581,0.1670079077390229,0.1670079077390229,0,5
154047266662,0.7994505494505495,13.0,22.384615384615383,198.0,6.083333333333333,18.0,0.7884615384615384,0.8269230769230769,15.210337884615384,16.01695144230769,1.0,0.5357029012690584,0.27533475606618607,0.18896234266475567,15.4407989010989,32.77854,0.5679650276429594,0.34674055860430275,-0.0863724134014304,0,9
161904472264,0.7994505494505495,29.0,10.03448275862069,209.0,2.5172413793103448,9.0,0.7846153846153846,0.8365384615384616,15.669616153846153,16.7447,1.0,0.48588781557854643,0.10641858576034696,0.40769359866110666,15.976782967032968,38.31316499999997,0.6955498422695708,0.37946922981819947,0.3012750129007597,0,0
170517573134,0.7994505494505495,10.0,29.1,186.0,8.11111111111111,34.0,0.8038461538461539,0.7884615384615384,15.114784230769231,15.014645192307691,1.0,0.6006896552352082,0.07286628265785186,0.3264440621069399,15.086173076923078,37.793997499999996,0.7321867397497563,0.5278233725773563,0.253577779449088,1,6
170877224237,0.7994505494505495,9.0,32.333333333333336,97.0,9.125,49.0,0.7961538461538461,0.8076923076923077,9.871154230769232,10.167057211538463,1.0,0.4781646729692496,0.21877022740346067,0.3030650996272897,9.955697939560439,31.714257499999967,0.9864260948795665,0.25939444556578894,0.08429487222382906,1,7
172772856068,0.7994505494505495,29.0,10.03448275862069,126.0,2.607142857142857,7.0,0.7807692307692308,0.8461538461538461,18.274843269230768,19.52171057692308,1.0,0.507015866918012,0.14953697973086358,0.34344715335112436,18.63109107142857,41.710737499999965,0.6188533732983357,0.3574788871871485,0.19391017362026078,0,5
173324578397,0.7994505494505495,22.0,13.227272727272727,119.0,3.4761904761904763,33.0,0.8,0.7980769230769231,9.168780961538461,11.937459134615384,1.0,0.5294202911982604,0.22290874818377598,0.24767096061796354,9.959831868131868,27.002984999999985,0.8801406605463656,0.3065115430144844,0.024762212434187553,0,9
175475184338,0.7994505494505495,15.0,19.4,100.0,4.866666666666666,22.0,0.7846153846153846,0.8365384615384616,13.580302884615383,15.088106730769228,1.0,0.47371706371389877,0.1898468539037577,0.3364360823823436,14.011103983516483,32.119099999999996,0.6026205702723164,0.2838702098101411,0.14658922847858594,0,9
177594029577,0.7994505494505495,21.0,13.857142857142858,152.0,3.65,28.0,0.7923076923076923,0.8173076923076923,14.781891346153847,14.830970192307692,1.0,0.3309356933478432,0.09999197599225795,0.5690723306598988,14.795913873626375,41.338762499999994,0.9120411811044842,0.46908035466764086,0.46908035466764086,0,8
178558518232,0.7994505494505495,24.0,12.125,130.0,3.0416666666666665,16.0,0.7884615384615384,0.8269230769230769,15.148901153846152,15.664930288461536,1.0,0.47393678338637774,0.258261994599889,0.26780122201373324,15.296338049450549,25.655659999999994,0.35959008782618135,0.2156747887864887,0.00953922741384422,0,9
180458287234,0.7994505494505495,12.0,24.25,187.0,6.636363636363637,39.0,0.8,0.7980769230769231,12.749884423076924,14.311850480769234,1.0,0.4969728020288286,0.19186894481295175,0.3111582531582197,13.196160439560439,25.833824999999997,0.5278669997842773,0.30510385721587685,0.11928930834526796,0,9
181519626651,0.7994505494505495,28.0,10.392857142857142,133.0,2.7037037037037037,11.0,0.8,0.7980769230769231,17.3882225,19.810142307692306,1.0,0.416391920999304,0.11210200631339975,0.4715060726872963,18.080199587912087,54.37730749999999,0.9236846947592284,0.35940406637389655,0.35940406637389655,0,8
181534936703,0.7554945054945055,17.0,16.176470588235293,163.0,5.5625,26.0,0.7653846153846153,0.7307692307692307,8.214001153846153,8.593850961538461,1.0,0.7691685266604538,0.17646616783094535,0.05436530550860091,8.32252967032967,28.92154999999999,1.309459996242528,0.7148032211518529,-0.12210086232234443,1,1
185776285910,0.7994505494505495,20.0,14.55,138.0,3.8421052631578947,22.0,0.7769230769230769,0.8557692307692307,18.258343653846154,20.39528125,1.0,0.39278051417425036,0.32509530117197055,0.2821241846537792,18.868897252747253,42.508689999999994,0.6351790535435475,0.11065632952047116,-0.042971116518191355,0,5
192259607253,0.7994505494505495,17.0,17.11764705882353,169.0,4.5625,17.0,0.8038461538461539,0.7884615384615384,12.752778076923077,13.575909615384615,1.0,0.5327103281147845,0.16788887864412194,0.29940079324109364,12.987958516483516,25.500564999999998,0.5752042039307288,0.36482144947066253,0.1315119145969717,0,9
192632810845,0.7994505494505495,30.0,9.7,62.0,2.3548387096774195,12.0,0.7692307692307693,0.875,13.582703461538463,15.499263942307692,1.0,0.5295030519879029,0.23018851042748967,0.2403084375846074,14.13029217032967,23.936545,0.38922640160825506,0.29931454156041326,0.010119927157117736,0,9
